zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C2"" .
}
",C2,What is the minimum side setback in the C2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C2"" .
}
",:minRearSetback,What is the minimum rear setback in the C2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C2"" .
}
",minimum rear setback,What is the minimum rear setback in the C2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C2"" .
}
",C2,What is the minimum rear setback in the C2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C2"" .
}
",:maxBuildingHeight,What is the maximum building height in the C2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C2"" .
}
",maximum building height,What is the maximum building height in the C2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C2"" .
}
",C2,What is the maximum building height in the C2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minLotSize,What is the minimum lot size in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum lot size,What is the minimum lot size in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum lot size in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A1"" .
}
",:maxDensity,What is the maximum density in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A1"" .
}
",maximum density,What is the maximum density in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the maximum density in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minLotWidth,What is the minimum lot width in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum lot width,What is the minimum lot width in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum lot width in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minLotDepth,What is the minimum lot depth in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum lot depth,What is the minimum lot depth in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum lot depth in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minFrontSetback,What is the minimum front setback in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum front setback,What is the minimum front setback in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum front setback in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minSideSetback,What is the minimum side setback in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum side setback,What is the minimum side setback in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum side setback in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",:minRearSetback,What is the minimum rear setback in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",minimum rear setback,What is the minimum rear setback in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the minimum rear setback in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A1"" .
}
",:maxBuildingHeight,What is the maximum building height in the A1 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A1"" .
}
",maximum building height,What is the maximum building height in the A1 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A1"" .
}
",A1,What is the maximum building height in the A1 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minLotSize,What is the minimum lot size in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum lot size,What is the minimum lot size in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum lot size in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:maxDensity,What is the maximum density in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R3a"" .
}
",maximum density,What is the maximum density in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the maximum density in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minLotWidth,What is the minimum lot width in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum lot width,What is the minimum lot width in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum lot width in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minLotDepth,What is the minimum lot depth in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum lot depth,What is the minimum lot depth in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum lot depth in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minFrontSetback,What is the minimum front setback in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum front setback,What is the minimum front setback in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum front setback in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minSideSetback,What is the minimum side setback in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum side setback,What is the minimum side setback in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum side setback in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:minRearSetback,What is the minimum rear setback in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",minimum rear setback,What is the minimum rear setback in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the minimum rear setback in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R3a"" .
}
",:maxBuildingHeight,What is the maximum building height in the R3a zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R3a"" .
}
",maximum building height,What is the maximum building height in the R3a zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R3a"" .
}
",R3a,What is the maximum building height in the R3a zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minLotSize,What is the minimum lot size in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum lot size,What is the minimum lot size in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum lot size in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A2"" .
}
",:maxDensity,What is the maximum density in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A2"" .
}
",maximum density,What is the maximum density in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the maximum density in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minLotWidth,What is the minimum lot width in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum lot width,What is the minimum lot width in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum lot width in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minLotDepth,What is the minimum lot depth in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum lot depth,What is the minimum lot depth in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum lot depth in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minFrontSetback,What is the minimum front setback in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum front setback,What is the minimum front setback in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum front setback in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minSideSetback,What is the minimum side setback in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum side setback,What is the minimum side setback in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum side setback in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",:minRearSetback,What is the minimum rear setback in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",minimum rear setback,What is the minimum rear setback in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the minimum rear setback in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A2"" .
}
",:maxBuildingHeight,What is the maximum building height in the A2 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A2"" .
}
",maximum building height,What is the maximum building height in the A2 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""A2"" .
}
",A2,What is the maximum building height in the A2 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minLotSize,What is the minimum lot size in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum lot size,What is the minimum lot size in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum lot size in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:maxDensity,What is the maximum density in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1c"" .
}
",maximum density,What is the maximum density in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the maximum density in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minLotWidth,What is the minimum lot width in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum lot width,What is the minimum lot width in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum lot width in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minLotDepth,What is the minimum lot depth in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum lot depth,What is the minimum lot depth in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum lot depth in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minFrontSetback,What is the minimum front setback in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum front setback,What is the minimum front setback in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum front setback in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minSideSetback,What is the minimum side setback in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum side setback,What is the minimum side setback in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum side setback in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:minRearSetback,What is the minimum rear setback in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",minimum rear setback,What is the minimum rear setback in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the minimum rear setback in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1c"" .
}
",:maxBuildingHeight,What is the maximum building height in the R1c zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1c"" .
}
",maximum building height,What is the maximum building height in the R1c zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1c"" .
}
",R1c,What is the maximum building height in the R1c zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minLotSize,What is the minimum lot size in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum lot size,What is the minimum lot size in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum lot size in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:maxDensity,What is the maximum density in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1d"" .
}
",maximum density,What is the maximum density in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the maximum density in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minLotWidth,What is the minimum lot width in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum lot width,What is the minimum lot width in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum lot width in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minLotDepth,What is the minimum lot depth in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum lot depth,What is the minimum lot depth in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum lot depth in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minFrontSetback,What is the minimum front setback in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum front setback,What is the minimum front setback in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum front setback in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minSideSetback,What is the minimum side setback in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum side setback,What is the minimum side setback in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum side setback in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:minRearSetback,What is the minimum rear setback in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",minimum rear setback,What is the minimum rear setback in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the minimum rear setback in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1d"" .
}
",:maxBuildingHeight,What is the maximum building height in the R1d zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1d"" .
}
",maximum building height,What is the maximum building height in the R1d zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""R1d"" .
}
",R1d,What is the maximum building height in the R1d zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minLotSize,What is the minimum lot size in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum lot size,What is the minimum lot size in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotSize ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum lot size in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C4"" .
}
",:maxDensity,What is the maximum density in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C4"" .
}
",maximum density,What is the maximum density in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxDensity ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the maximum density in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minLotWidth,What is the minimum lot width in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum lot width,What is the minimum lot width in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotWidth ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum lot width in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minLotDepth,What is the minimum lot depth in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum lot depth,What is the minimum lot depth in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minLotDepth ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum lot depth in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minFrontSetback,What is the minimum front setback in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum front setback,What is the minimum front setback in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minFrontSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum front setback in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minSideSetback,What is the minimum side setback in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum side setback,What is the minimum side setback in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minSideSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum side setback in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",:minRearSetback,What is the minimum rear setback in the C4 zoning district?
regulation_text,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",minimum rear setback,What is the minimum rear setback in the C4 zoning district?
zoning,"
SELECT ?regulation_value

WHERE {
        ?zoning :minRearSetback ?regulation_value ;
                rdfs:label ""C4"" .
}
",C4,What is the minimum rear setback in the C4 zoning district?
regulation_predicate,"
SELECT ?regulation_value

WHERE {
        ?zoning :maxBuildingHeight ?regulation_value ;
                rdfs:label ""C4"" .
}
",:maxBuildingHeight,What is the maximum building height in the C4 zoning district?
